	subject_ID	RT	Condition	Display_Size
758	5	761.3	disjunction_negative	1
759	5	2021.3	disjunction_negative	30
760	5	1358.0	disjunction_negative	30
761	5	722.3	disjunction_negative	5
762	5	2057.2	disjunction_negative	30
763	5	1627.4	disjunction_negative	15
764	5	740.4	disjunction_negative	5
765	5	956.0	disjunction_negative	1
766	5	2159.9	disjunction_negative	15
767	5	2003.5	disjunction_negative	30
768	5	912.7	disjunction_negative	1
769	5	1478.2	disjunction_negative	30
770	5	981.1	disjunction_negative	15
771	5	775.2	disjunction_negative	5
772	5	1714.4	disjunction_negative	15
773	5	1415.7	disjunction_negative	15
774	5	952.4	disjunction_negative	1
775	5	635.4	disjunction_negative	1
776	5	1196.0	disjunction_negative	5
777	5	1631.9	disjunction_negative	15
778	5	1176.2	disjunction_negative	15
779	5	962.9	disjunction_negative	1
780	5	934.9	disjunction_negative	5
781	5	187.4	disjunction_negative	1
782	5	1342.3	disjunction_negative	30
783	5	1010.7	disjunction_negative	5
784	5	804.6	disjunction_negative	15
785	5	1422.6	disjunction_negative	15
786	5	1890.0	disjunction_negative	15
787	5	1520.7	disjunction_negative	15
788	5	1140.6	disjunction_negative	15
789	5	1609.5	disjunction_negative	1
790	5	1427.5	disjunction_negative	15
791	5	1747.0	disjunction_negative	30
792	5	802.3	disjunction_negative	5
793	5	1052.2	disjunction_negative	5
794	5	1166.4	disjunction_negative	5
795	5	953.3	disjunction_negative	30
796	5	845.5	disjunction_negative	1
797	5	629.7	disjunction_negative	30
798	5	792.4	disjunction_negative	5
799	5	1195.3	disjunction_negative	1
800	5	1436.9	disjunction_negative	5
801	5	1021.5	disjunction_negative	5
802	5	1198.5	disjunction_negative	30
803	5	1864.2	disjunction_negative	30
804	5	1287.7	disjunction_negative	30
805	5	2038.0	disjunction_negative	30
806	5	1622.7	disjunction_negative	15
807	5	540.2	disjunction_negative	30
808	5	1481.2	disjunction_negative	30
809	5	855.7	disjunction_negative	30
810	5	735.2	disjunction_negative	1
811	5	587.7	disjunction_negative	1
812	5	1118.3	disjunction_negative	5
813	5	1307.6	disjunction_negative	30
814	5	1367.2	disjunction_negative	15
815	5	781.9	disjunction_negative	5
816	5	904.2	disjunction_negative	5
817	5	1430.5	disjunction_negative	15
818	5	901.8	disjunction_negative	15
819	5	683.9	disjunction_negative	1
820	5	1178.8	disjunction_negative	15
821	5	965.7	disjunction_negative	5
822	5	889.1	disjunction_negative	15
823	5	863.8	disjunction_negative	1
824	5	1410.7	disjunction_negative	15
825	5	868.7	disjunction_negative	15
826	5	828.2	disjunction_negative	5
827	5	1436.7	disjunction_negative	15
828	5	1293.5	disjunction_negative	30
829	5	677.2	disjunction_negative	1
830	5	1373.6	disjunction_negative	5
831	5	1758.5	disjunction_negative	1
832	5	785.9	disjunction_negative	1
833	5	1787.1	disjunction_negative	15
834	5	1726.0	disjunction_negative	1
835	5	666.7	disjunction_negative	1
836	5	1242.1	disjunction_negative	5
837	5	1225.4	disjunction_negative	1
838	5	1746.2	disjunction_negative	5
839	5	1868.0	disjunction_negative	1
840	5	1275.4	disjunction_negative	5
841	5	690.9	disjunction_negative	1
842	6	850.5	disjunction_negative	15
843	6	1162.1	disjunction_negative	15
844	6	854.0	disjunction_negative	1
845	6	1626.3	disjunction_negative	5
846	6	958.5	disjunction_negative	1
847	6	1815.4	disjunction_negative	30
848	6	2139.4	disjunction_negative	1
849	6	1777.5	disjunction_negative	1
850	6	1491.4	disjunction_negative	15
851	6	897.9	disjunction_negative	5
852	6	1646.1	disjunction_negative	15
853	6	1015.5	disjunction_negative	5
854	6	1416.8	disjunction_negative	1
855	6	1465.8	disjunction_negative	1
856	6	1808.8	disjunction_negative	15
857	6	969.2	disjunction_negative	5
858	6	1596.5	disjunction_negative	15
859	6	1415.0	disjunction_negative	5
860	6	912.6	disjunction_negative	30
861	6	1154.0	disjunction_negative	5
862	6	2072.1	disjunction_negative	15
863	6	1695.3	disjunction_negative	30
864	6	981.9	disjunction_negative	5
865	6	1212.2	disjunction_negative	1
866	6	821.7	disjunction_negative	15
867	6	1199.7	disjunction_negative	30
868	6	1017.3	disjunction_negative	5
869	6	1754.0	disjunction_negative	15
870	6	1010.9	disjunction_negative	5
871	6	984.6	disjunction_negative	5
872	6	795.4	disjunction_negative	5
873	6	1573.9	disjunction_negative	30
874	6	1562.1	disjunction_negative	1
875	6	1717.2	disjunction_negative	1
876	6	2039.9	disjunction_negative	30
877	6	812.6	disjunction_negative	1
878	6	1318.4	disjunction_negative	5
879	6	2123.5	disjunction_negative	30
880	6	833.4	disjunction_negative	1
881	6	822.5	disjunction_negative	1
882	6	879.6	disjunction_negative	5
883	6	1238.9	disjunction_negative	5
884	6	943.4	disjunction_negative	30
885	6	939.0	disjunction_negative	30
886	6	687.6	disjunction_negative	30
887	6	750.2	disjunction_negative	30
888	6	2066.1	disjunction_negative	5
889	6	1015.9	disjunction_negative	15
890	6	755.7	disjunction_negative	15
891	6	1597.9	disjunction_negative	1
892	6	903.6	disjunction_negative	1
893	6	861.9	disjunction_negative	5
894	6	1396.8	disjunction_negative	30
895	6	694.2	disjunction_negative	30
896	6	746.9	disjunction_negative	5
897	6	759.5	disjunction_negative	30
898	6	792.8	disjunction_negative	1
899	6	659.3	disjunction_negative	1
900	6	713.0	disjunction_negative	15
901	6	1146.7	disjunction_negative	15
902	6	656.2	disjunction_negative	5
903	6	687.6	disjunction_negative	5
904	6	1300.9	disjunction_negative	30
905	6	1034.5	disjunction_negative	30
906	6	681.5	disjunction_negative	5
907	6	901.9	disjunction_negative	30
908	6	859.9	disjunction_negative	1
909	6	844.5	disjunction_negative	5
910	6	866.7	disjunction_negative	1
911	6	764.2	disjunction_negative	1
912	6	1798.7	disjunction_negative	1
913	6	696.8	disjunction_negative	5
914	6	1077.1	disjunction_negative	5
915	6	1139.1	disjunction_negative	1
916	6	1049.1	disjunction_negative	5
917	6	774.0	disjunction_negative	5
918	6	913.0	disjunction_negative	30
919	6	918.9	disjunction_negative	30
920	6	1004.3	disjunction_negative	1
921	6	1355.6	disjunction_negative	30
922	6	704.2	disjunction_negative	1
923	6	1030.9	disjunction_negative	1
924	6	779.8	disjunction_negative	15
925	6	1253.9	disjunction_negative	5
926	6	798.1	disjunction_negative	1
927	6	1574.3	disjunction_negative	30
928	6	1267.7	disjunction_negative	15
929	6	1374.9	disjunction_negative	15
930	6	2085.4	disjunction_negative	30
931	6	731.7	disjunction_negative	15
932	6	536.4	disjunction_negative	30
933	6	743.0	disjunction_negative	30
934	6	819.2	disjunction_negative	15
935	6	749.2	disjunction_negative	30
936	6	688.5	disjunction_negative	30
937	6	623.2	disjunction_negative	15
938	6	576.6	disjunction_negative	15
939	6	659.6	disjunction_negative	5
940	6	627.7	disjunction_negative	15
941	6	762.2	disjunction_negative	15
942	6	645.9	disjunction_negative	5
943	6	633.0	disjunction_negative	15
944	6	746.9	disjunction_negative	5
945	6	1527.8	disjunction_negative	15
946	6	1516.0	disjunction_negative	5
947	6	748.9	disjunction_negative	15
948	6	711.5	disjunction_negative	1
949	6	634.4	disjunction_negative	30
950	6	970.9	disjunction_negative	15
951	6	1003.3	disjunction_negative	15
952	6	858.9	disjunction_negative	15
953	6	786.9	disjunction_negative	15
954	6	1150.9	disjunction_negative	1
955	6	762.7	disjunction_negative	15
956	6	761.0	disjunction_negative	1
957	6	1576.0	disjunction_negative	30
958	6	706.5	disjunction_negative	15
959	6	1001.6	disjunction_negative	1
960	6	730.3	disjunction_negative	30
961	6	871.5	disjunction_negative	30
962	6	1481.3	disjunction_negative	5
963	6	1239.7	disjunction_negative	15
964	6	878.2	disjunction_negative	15
965	6	713.3	disjunction_negative	1
966	6	858.5	disjunction_negative	15
967	6	866.5	disjunction_negative	15
968	6	857.7	disjunction_negative	15
969	6	689.6	disjunction_negative	15
970	6	794.3	disjunction_negative	15
971	6	677.3	disjunction_negative	15
972	6	773.8	disjunction_negative	30
973	6	848.3	disjunction_negative	1
974	6	1856.9	disjunction_negative	30
975	6	1504.4	disjunction_negative	30
976	6	1279.0	disjunction_negative	30
977	6	1620.2	disjunction_negative	30
978	6	869.8	disjunction_negative	5
979	6	768.5	disjunction_negative	30
980	6	747.8	disjunction_negative	30
981	6	858.5	disjunction_negative	30
982	6	2004.2	disjunction_negative	1
983	6	798.0	disjunction_negative	30
984	6	1079.8	disjunction_negative	30
985	6	790.4	disjunction_negative	1
986	6	592.9	disjunction_negative	5
987	6	723.5	disjunction_negative	1
988	6	1953.3	disjunction_negative	1
989	6	877.1	disjunction_negative	5
990	6	957.2	disjunction_negative	1
991	6	814.9	disjunction_negative	1
992	6	584.1	disjunction_negative	1
993	6	842.5	disjunction_negative	5
994	6	850.9	disjunction_negative	5
995	6	1691.0	disjunction_negative	5
996	6	721.4	disjunction_negative	5
997	6	574.7	disjunction_negative	5
998	6	658.0	disjunction_negative	5
999	6	609.7	disjunction_negative	5
1000	6	611.8	disjunction_negative	5
1001	6	613.7	disjunction_negative	5
1002	7	1546.3	disjunction_negative	15
1003	7	1206.4	disjunction_negative	1
1004	7	1248.1	disjunction_negative	15
1005	7	1212.1	disjunction_negative	1
1006	7	1787.7	disjunction_negative	1
1007	7	1774.3	disjunction_negative	5
1008	7	874.0	disjunction_negative	1
1009	7	913.0	disjunction_negative	5
1010	7	1913.2	disjunction_negative	30
1011	7	1995.9	disjunction_negative	15
1012	7	1869.9	disjunction_negative	15
1013	7	1116.9	disjunction_negative	5
1014	7	1201.9	disjunction_negative	1
1015	7	922.4	disjunction_negative	5
1016	7	1986.5	disjunction_negative	15
1017	7	1101.1	disjunction_negative	5
1018	7	1068.2	disjunction_negative	5
1019	7	1131.7	disjunction_negative	30
1020	7	1400.2	disjunction_negative	30
1021	7	802.2	disjunction_negative	5
1022	7	1004.2	disjunction_negative	30
1023	7	1185.7	disjunction_negative	1
1024	7	1388.2	disjunction_negative	30
1025	7	688.4	disjunction_negative	5
1026	7	856.7	disjunction_negative	30
1027	7	864.4	disjunction_negative	1
1028	7	823.0	disjunction_negative	1
1029	7	1024.3	disjunction_negative	5
1030	7	945.7	disjunction_negative	15
1031	7	725.8	disjunction_negative	1
1032	7	935.5	disjunction_negative	30
1033	7	1195.9	disjunction_negative	1
1034	7	838.3	disjunction_negative	5
1035	7	681.3	disjunction_negative	5
1036	7	1048.1	disjunction_negative	15
1037	7	1740.4	disjunction_negative	30
1038	7	762.6	disjunction_negative	5
1039	7	1094.6	disjunction_negative	15
1040	7	1557.2	disjunction_negative	30
1041	7	928.8	disjunction_negative	15
1042	7	934.2	disjunction_negative	15
1043	7	1418.5	disjunction_negative	15
1044	7	827.6	disjunction_negative	1
1045	7	901.2	disjunction_negative	1
1046	7	811.4	disjunction_negative	1
1047	7	1748.8	disjunction_negative	30
1048	7	807.6	disjunction_negative	1
1049	7	722.9	disjunction_negative	5
1050	7	591.6	disjunction_negative	5
1051	7	1905.0	disjunction_negative	15
1052	7	712.7	disjunction_negative	5
1053	7	934.8	disjunction_negative	1
1054	7	763.5	disjunction_negative	15
1055	7	632.7	disjunction_negative	5
1056	7	681.0	disjunction_negative	15
1057	7	663.4	disjunction_negative	1
1058	7	1667.6	disjunction_negative	30
1059	7	1787.1	disjunction_negative	15
1060	7	1322.3	disjunction_negative	30
1061	7	1181.5	disjunction_negative	30
1062	7	780.3	disjunction_negative	1
1063	7	1568.0	disjunction_negative	15
1064	7	1597.4	disjunction_negative	30
1065	7	1647.0	disjunction_negative	15
1066	7	650.9	disjunction_negative	1
1067	7	2074.4	disjunction_negative	30
1068	7	1063.1	disjunction_negative	1
1069	7	1575.0	disjunction_negative	15
1070	7	769.8	disjunction_negative	5
1071	7	1087.1	disjunction_negative	15
1072	7	1826.2	disjunction_negative	15
1073	7	1065.9	disjunction_negative	15
1074	7	1492.4	disjunction_negative	5
1075	7	1384.5	disjunction_negative	30
1076	7	784.9	disjunction_negative	5
1077	7	1067.6	disjunction_negative	15
1078	7	1802.7	disjunction_negative	30
1079	7	796.8	disjunction_negative	1
1080	7	1293.9	disjunction_negative	30
1081	7	948.2	disjunction_negative	5
1082	7	1591.7	disjunction_negative	30
1083	7	1030.2	disjunction_negative	15
1084	7	615.6	disjunction_negative	5
1085	7	536.5	disjunction_negative	15
1086	7	717.3	disjunction_negative	5
1087	7	2026.7	disjunction_negative	30
1088	7	579.9	disjunction_negative	5
1089	7	779.2	disjunction_negative	30
1090	7	811.0	disjunction_negative	30
1091	7	660.4	disjunction_negative	5
1092	7	772.5	disjunction_negative	1
1093	7	1935.4	disjunction_negative	30
1094	7	551.4	disjunction_negative	5
1095	7	495.9	disjunction_negative	1
1096	7	686.6	disjunction_negative	5
1097	7	765.3	disjunction_negative	15
1098	7	1283.6	disjunction_negative	30
1099	7	970.1	disjunction_negative	5
1100	7	663.0	disjunction_negative	1
1101	7	703.0	disjunction_negative	5
1102	7	868.4	disjunction_negative	15
1103	7	1627.8	disjunction_negative	5
1104	7	676.9	disjunction_negative	1
1105	7	724.4	disjunction_negative	15
1106	7	577.3	disjunction_negative	1
1107	7	580.7	disjunction_negative	1
1108	7	871.0	disjunction_negative	15
1109	7	1099.9	disjunction_negative	5
1110	7	827.3	disjunction_negative	15
1111	7	772.1	disjunction_negative	15
1112	7	1055.1	disjunction_negative	15
1113	7	568.0	disjunction_negative	1
1114	7	784.5	disjunction_negative	5
1115	7	752.2	disjunction_negative	5
1116	7	700.7	disjunction_negative	1
1117	7	509.2	disjunction_negative	1
1118	7	482.9	disjunction_negative	1
1119	7	409.3	disjunction_negative	1
1120	7	974.0	disjunction_negative	30
1121	7	538.4	disjunction_negative	1
1122	7	2158.8	disjunction_negative	15
1123	7	786.6	disjunction_negative	5
1124	7	517.7	disjunction_negative	5
1125	7	650.9	disjunction_negative	1
1126	7	858.6	disjunction_negative	15
1127	7	612.0	disjunction_negative	5
1128	7	491.1	disjunction_negative	1
1129	7	977.6	disjunction_negative	15
1130	7	465.2	disjunction_negative	1
1131	7	940.0	disjunction_negative	15
1132	7	613.5	disjunction_negative	5
1133	7	518.4	disjunction_negative	1
1134	7	532.0	disjunction_negative	1
1135	7	926.2	disjunction_negative	5
1136	7	1110.9	disjunction_negative	15
1137	7	1943.6	disjunction_negative	15
1138	7	1220.3	disjunction_negative	5
1139	7	1581.7	disjunction_negative	15
1140	7	648.2	disjunction_negative	15
1141	7	572.6	disjunction_negative	1
1142	7	1007.9	disjunction_negative	15
1143	7	672.9	disjunction_negative	5
1144	7	782.1	disjunction_negative	30
1145	7	1144.8	disjunction_negative	15
1146	7	901.0	disjunction_negative	30
1147	7	640.8	disjunction_negative	5
1148	7	537.9	disjunction_negative	1
1149	7	1374.5	disjunction_negative	30
1150	7	513.6	disjunction_negative	15
1151	7	774.9	disjunction_negative	15
1152	7	685.3	disjunction_negative	1
1153	7	1072.1	disjunction_negative	15
1154	7	692.1	disjunction_negative	15
1155	7	795.2	disjunction_negative	5
1156	7	1001.5	disjunction_negative	5
1157	7	994.2	disjunction_negative	5
1158	7	1028.6	disjunction_negative	15
1159	7	731.5	disjunction_negative	5
1160	7	732.6	disjunction_negative	1
1161	7	957.4	disjunction_negative	15
1162	7	689.4	disjunction_negative	5
1163	7	1296.1	disjunction_negative	30
1164	7	583.7	disjunction_negative	1
1165	7	634.4	disjunction_negative	1
1166	7	939.2	disjunction_negative	5
1167	7	815.7	disjunction_negative	1
1168	7	845.3	disjunction_negative	5
1169	7	708.1	disjunction_negative	1
1170	7	561.5	disjunction_negative	1
1171	7	1398.7	disjunction_negative	30
1172	7	1692.6	disjunction_negative	30
1173	7	1325.0	disjunction_negative	30
1174	7	1745.2	disjunction_negative	30
1175	7	1205.3	disjunction_negative	30
1176	7	1183.5	disjunction_negative	30
1177	7	1001.8	disjunction_negative	30
1178	7	811.9	disjunction_negative	30
1179	7	645.3	disjunction_negative	30
1180	7	726.2	disjunction_negative	30
1181	8	1003.4	disjunction_negative	5
1182	8	1613.2	disjunction_negative	1
1183	8	951.2	disjunction_negative	15
1184	8	668.1	disjunction_negative	15
1185	8	715.3	disjunction_negative	5
1186	8	730.5	disjunction_negative	5
1187	8	1431.8	disjunction_negative	30
1188	8	947.6	disjunction_negative	30
1189	8	839.3	disjunction_negative	5
1190	8	1600.3	disjunction_negative	15
1191	8	1546.4	disjunction_negative	1
1192	8	1301.7	disjunction_negative	1
1193	8	1877.6	disjunction_negative	15
1194	8	917.7	disjunction_negative	5
1195	8	605.3	disjunction_negative	15
1196	8	887.1	disjunction_negative	15
1197	8	1360.3	disjunction_negative	30
1198	8	1395.3	disjunction_negative	1
1199	8	1116.7	disjunction_negative	15
1200	8	905.9	disjunction_negative	15
1201	8	703.8	disjunction_negative	15
1202	8	717.4	disjunction_negative	5
1203	8	729.9	disjunction_negative	5
1204	8	1152.6	disjunction_negative	1
1205	8	1772.9	disjunction_negative	30
1206	8	1471.6	disjunction_negative	1
1207	8	1390.9	disjunction_negative	30
1208	8	1009.3	disjunction_negative	1
1209	8	563.3	disjunction_negative	1
1210	8	682.9	disjunction_negative	1
1211	8	1127.9	disjunction_negative	15
1212	8	838.4	disjunction_negative	5
1213	8	984.5	disjunction_negative	1
1214	8	831.8	disjunction_negative	15
1215	8	866.3	disjunction_negative	5
1216	8	873.9	disjunction_negative	5
1217	8	944.2	disjunction_negative	15
1218	8	730.5	disjunction_negative	5
1219	8	918.6	disjunction_negative	5
1220	8	909.2	disjunction_negative	15
1221	8	1237.8	disjunction_negative	15
1222	8	868.0	disjunction_negative	30
1223	8	1899.4	disjunction_negative	1
1224	8	848.9	disjunction_negative	15
1225	8	936.1	disjunction_negative	30
1226	8	646.7	disjunction_negative	5
1227	8	1036.6	disjunction_negative	1
1228	8	717.6	disjunction_negative	1
1229	8	795.8	disjunction_negative	30
1230	8	641.0	disjunction_negative	1
1231	8	680.5	disjunction_negative	5
1232	8	791.6	disjunction_negative	30
1233	8	1443.3	disjunction_negative	30
1234	8	1715.8	disjunction_negative	30
1235	8	648.9	disjunction_negative	30
1236	8	1048.8	disjunction_negative	1
1237	8	824.2	disjunction_negative	30
1238	8	497.9	disjunction_negative	30
1239	8	503.5	disjunction_negative	30
1240	8	461.2	disjunction_negative	30
1241	8	1745.9	disjunction_negative	30
1242	8	1525.7	disjunction_negative	5
1243	8	979.3	disjunction_negative	5
1244	8	1094.6	disjunction_negative	15
1245	8	1234.5	disjunction_negative	5
1246	8	1533.7	disjunction_negative	30
1247	8	791.2	disjunction_negative	15
1248	8	1219.5	disjunction_negative	15
